currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,seriousCount,suspectedIncr,currentConfirmedIncr,confirmedIncr,curedIncr,deadIncr,seriousIncr,updateTime
53202,76395,5365,20845,2348,11477,1361,-2273,402,2566,109,-156,2020-02-22
53205,76395,5365,20842,2348,11477,1361,-2270,402,2563,109,-156,2020-02-22
53206,76395,5365,20841,2348,11477,1361,-2269,402,2562,109,-156,2020-02-22
53213,76395,5365,20834,2348,11477,1361,-2262,402,2555,109,-156,2020-02-22
53212,76394,5365,20834,2348,11477,1361,-2263,401,2555,109,-156,2020-02-22
53227,76394,5365,20819,2348,11477,1361,-2248,401,2540,109,-156,2020-02-22
53232,76394,5365,20814,2348,11477,1361,-2243,401,2535,109,-156,2020-02-22
53238,76394,5365,20808,2348,11477,1361,-2237,401,2529,109,-156,2020-02-22
53249,76394,5365,20797,2348,11477,1361,-2226,401,2518,109,-156,2020-02-22
53252,76394,5365,20794,2348,11477,1361,-2223,401,2515,109,-156,2020-02-22
53255,76394,5365,20791,2348,11477,1361,-2220,401,2512,109,-156,2020-02-22
53254,76394,5365,20792,2348,11477,1361,-2221,401,2513,109,-156,2020-02-22
53273,76394,5365,20773,2348,11477,1361,-2202,401,2494,109,-156,2020-02-22
53305,76394,5365,20741,2348,11477,1361,-2170,401,2462,109,-156,2020-02-22
53321,76394,5365,20725,2348,11477,1361,-2154,401,2446,109,-156,2020-02-22
53330,76394,5365,20716,2348,11477,1361,-2145,401,2437,109,-156,2020-02-22
53337,76394,5365,20709,2348,11477,1361,-2138,401,2430,109,-156,2020-02-22
53361,76394,5365,20685,2348,11477,1361,-2114,401,2406,109,-156,2020-02-22
53372,76394,5365,20674,2348,11477,1361,-2103,401,2395,109,-156,2020-02-22
53372,76394,5365,20674,2348,11477,1361,-2103,401,2395,109,-156,2020-02-22
53370,76392,5365,20674,2348,11477,1361,-2105,399,2395,109,-156,2020-02-22
53373,76395,5365,20674,2348,11477,1361,-2102,402,2395,109,-156,2020-02-22
53374,76395,5365,20673,2348,11477,1361,-2101,402,2394,109,-156,2020-02-22
53371,76392,5365,20673,2348,11477,1361,-2104,399,2394,109,-156,2020-02-22
53371,76392,5365,20673,2348,11477,1361,-2104,399,2394,109,-156,2020-02-22
53371,76392,5365,20673,2348,11477,1361,-2104,399,2394,109,-156,2020-02-22
55033,76006,5206,18733,2240,11633,,,,,,,2020-02-22
55033,76006,5206,18733,2240,11633,,,,,,,2020-02-22
55033,76006,5206,18733,2240,11633,,,,,,,2020-02-22
55049,76003,5206,18714,2240,11633,,,,,,,2020-02-22
54631,75577,5206,18706,2240,11633,,,,,,,2020-02-22
54631,75576,5206,18706,2239,11633,,,,,,,2020-02-22
54633,75576,5206,18704,2239,11633,,,,,,,2020-02-22
54645,75571,5206,18687,2239,11633,1614,-1741,896,2519,118,-231,2020-02-21
54651,75571,5206,18681,2239,11633,1614,-1735,896,2513,118,-231,2020-02-21
54653,75571,5206,18679,2239,11633,1614,-1733,896,2511,118,-231,2020-02-21
54654,75571,5206,18678,2239,11633,1614,-1732,896,2510,118,-231,2020-02-21
54662,75571,5206,18670,2239,11633,1614,-1724,896,2502,118,-231,2020-02-21
54678,75571,5206,18654,2239,11633,1614,-1708,896,2486,118,-231,2020-02-21
54704,75571,5206,18628,2239,11633,1614,-1682,896,2460,118,-231,2020-02-21
54710,75571,5206,18622,2239,11633,1614,-1676,896,2454,118,-231,2020-02-21
54702,75571,5206,18630,2239,11633,1614,-1684,896,2462,118,-231,2020-02-21
54705,75571,5206,18627,2239,11633,1614,-1681,896,2459,118,-231,2020-02-21
54709,75571,5206,18623,2239,11633,1614,-1677,896,2455,118,-231,2020-02-21
54711,75571,5206,18621,2239,11633,1614,-1675,896,2453,118,-231,2020-02-21
54712,75571,5206,18620,2239,11633,1614,-1674,896,2452,118,-231,2020-02-21
54718,75571,5206,18614,2239,11633,1614,-1668,896,2446,118,-231,2020-02-21
54730,75571,5206,18602,2239,11633,1614,-1656,896,2434,118,-231,2020-02-21
54789,75571,5206,18543,2239,11633,1614,-1597,896,2375,118,-231,2020-02-21
54810,75571,5206,18522,2239,11633,1614,-1576,896,2354,118,-231,2020-02-21
54826,75571,5206,18506,2239,11633,1614,-1560,896,2338,118,-231,2020-02-21
54852,75571,5206,18480,2239,11633,1614,-1534,896,2312,118,-231,2020-02-21
54942,75571,5206,18390,2239,11633,1614,-1444,896,2222,118,-231,2020-02-21
54947,75571,5206,18385,2239,11633,1614,-1439,896,2217,118,-231,2020-02-21
54961,75571,5206,18371,2239,11633,1614,-1425,896,2203,118,-231,2020-02-21
54960,75570,5206,18371,2239,11633,1614,-1426,895,2203,118,-231,2020-02-21
54961,75570,5206,18370,2239,11633,1614,-1425,895,2202,118,-231,2020-02-21
54959,75568,5206,18370,2239,11633,1614,-1427,893,2202,118,-231,2020-02-21
54958,75567,5206,18370,2239,11633,1614,-1428,892,2202,118,-231,2020-02-21
54962,75567,5206,18366,2239,11633,1614,-1424,892,2198,118,-231,2020-02-21
54979,75567,5206,18349,2239,11633,1614,-1407,892,2181,118,-231,2020-02-21
54982,75567,5206,18346,2239,11633,1614,-1404,892,2178,118,-231,2020-02-21
55016,75567,5206,18312,2239,11633,1614,-1370,892,2144,118,-231,2020-02-21
55016,75567,5206,18312,2239,11633,1614,-1370,892,2144,118,-231,2020-02-21
55022,75567,5206,18306,2239,11633,1614,-1364,892,2138,118,-231,2020-02-21
55022,75567,5206,18306,2239,11633,1614,-1364,892,2138,118,-231,2020-02-21
55025,75567,5206,18303,2239,11633,1614,-1361,892,2135,118,-231,2020-02-21
55028,75567,5206,18300,2239,11633,1614,-1358,892,2132,118,-231,2020-02-21
55048,75567,5206,18280,2239,11633,1614,-1338,892,2112,118,-231,2020-02-21
55050,75567,5206,18278,2239,11633,1614,-1336,892,2110,118,-231,2020-02-21
55050,75567,5206,18278,2239,11633,1614,-1336,892,2110,118,-231,2020-02-21
55049,75567,5206,18279,2239,11633,1614,-1337,892,2111,118,-231,2020-02-21
55049,75567,5206,18279,2239,11633,1614,-1337,892,2111,118,-231,2020-02-21
55051,75567,5206,18277,2239,11633,1614,-1335,892,2109,118,-231,2020-02-21
55051,75567,5206,18277,2239,11633,1614,-1335,892,2109,118,-231,2020-02-21
55051,75567,5206,18277,2239,11633,1614,-1335,892,2109,118,-231,2020-02-21
55051,75567,5206,18277,2239,11633,1614,-1335,892,2109,118,-231,2020-02-21
55051,75567,5206,18277,2239,11633,1614,-1335,892,2109,118,-231,2020-02-21
54633,75116,4922,18244,2239,11864,,,,,,,2020-02-21
54633,75116,4922,18244,2239,11864,,,,,,,2020-02-21
54654,75115,4922,18222,2239,11864,,,,,,,2020-02-21
54710,75115,4922,18166,2239,11864,,,,,,,2020-02-21
54721,75114,4922,18154,2239,11864,,,,,,,2020-02-21
54725,75109,4922,18145,2239,11864,,,,,,,2020-02-21
54828,75106,4922,18039,2239,11864,,,,,,,2020-02-21
54836,75106,4922,18031,2239,11864,,,,,,,2020-02-21
54839,75106,4922,18028,2239,11864,,,,,,,2020-02-21
54843,75105,4922,18023,2239,11864,,,,,,,2020-02-21
54846,75102,4922,18017,2239,11864,,,,,,,2020-02-21
54846,75101,4922,18016,2239,11864,,,,,,,2020-02-21
55817,74690,4922,16749,2124,11864,,,,,,,2020-02-21
55816,74689,4922,16749,2124,11864,,,,,,,2020-02-21
55835,74682,4922,16724,2123,11864,,,,,,,2020-02-21
55837,74680,4922,16721,2122,11864,1277,-2046,404,2334,116,-113,2020-02-20
55837,74680,4922,16721,2122,11864,1277,-2046,404,2334,116,-113,2020-02-20
55845,74680,4922,16713,2122,11864,1277,-2038,404,2326,116,-113,2020-02-20
55846,74680,4922,16712,2122,11864,1277,-2037,404,2325,116,-113,2020-02-20
55860,74680,4922,16698,2122,11864,1277,-2023,404,2311,116,-113,2020-02-20
55863,74680,4922,16695,2122,11864,1277,-2020,404,2308,116,-113,2020-02-20
55862,74679,4922,16695,2122,11864,1277,-2021,403,2308,116,-113,2020-02-20
55868,74679,4922,16689,2122,11864,1277,-2015,403,2302,116,-113,2020-02-20
55857,74679,4922,16700,2122,11864,1277,-2026,403,2313,116,-113,2020-02-20
55871,74679,4922,16686,2122,11864,1277,-2012,403,2299,116,-113,2020-02-20
55876,74679,4922,16681,2122,11864,1277,-2007,403,2294,116,-113,2020-02-20
55874,74679,4922,16683,2122,11864,1277,-2009,403,2296,116,-113,2020-02-20
55881,74679,4922,16676,2122,11864,1277,-2002,403,2289,116,-113,2020-02-20
55882,74679,4922,16675,2122,11864,1277,-2001,403,2288,116,-113,2020-02-20
55894,74679,4922,16663,2122,11864,1277,-1989,403,2276,116,-113,2020-02-20
55896,74679,4922,16661,2122,11864,1277,-1987,403,2274,116,-113,2020-02-20
55900,74679,4922,16657,2122,11864,1277,-1983,403,2270,116,-113,2020-02-20
55915,74679,4922,16642,2122,11864,1277,-1968,403,2255,116,-113,2020-02-20
55918,74679,4922,16639,2122,11864,1277,-1965,403,2252,116,-113,2020-02-20
55920,74679,4922,16637,2122,11864,1277,-1963,403,2250,116,-113,2020-02-20
55935,74679,4922,16622,2122,11864,1277,-1948,403,2235,116,-113,2020-02-20
55944,74679,4922,16613,2122,11864,1277,-1939,403,2226,116,-113,2020-02-20
55942,74677,4922,16613,2122,11864,1277,-1941,401,2226,116,-113,2020-02-20
56190,74677,4922,16365,2122,11864,1277,-1693,401,1978,116,-113,2020-02-20
56191,74677,4922,16365,2121,11864,1277,-1692,401,1978,115,-113,2020-02-20
56237,74677,4922,16319,2121,11864,1277,-1646,401,1932,115,-113,2020-02-20
56271,74677,4922,16285,2121,11864,1277,-1612,401,1898,115,-113,2020-02-20
56269,74677,4922,16287,2121,11864,1277,-1614,401,1900,115,-113,2020-02-20
56268,74677,4922,16288,2121,11864,1277,-1615,401,1901,115,-113,2020-02-20
56270,74677,4922,16286,2121,11864,1277,-1613,401,1899,115,-113,2020-02-20
56269,74676,4922,16286,2121,11864,1277,-1614,400,1899,115,-113,2020-02-20
56268,74676,4922,16287,2121,11864,1277,-1615,400,1900,115,-113,2020-02-20
56289,74676,4922,16266,2121,11864,1277,-1594,400,1879,115,-113,2020-02-20
56300,74675,4922,16254,2121,11864,1277,-1583,399,1867,115,-113,2020-02-20
56362,74675,4922,16192,2121,11864,1277,-1521,399,1805,115,-113,2020-02-20
56362,74675,4922,16192,2121,11864,1277,-1521,399,1805,115,-113,2020-02-20
56362,74675,4922,16192,2121,11864,1277,-1521,399,1805,115,-113,2020-02-20
56362,74675,4922,16192,2121,11864,1277,-1521,399,1805,115,-113,2020-02-20
56385,74675,4922,16169,2121,11864,1277,-1498,399,1782,115,-113,2020-02-20
56385,74675,4922,16169,2121,11864,1277,-1498,399,1782,115,-113,2020-02-20
56385,74675,4922,16169,2121,11864,1277,-1498,399,1782,115,-113,2020-02-20
56385,74675,4922,16169,2121,11864,1277,-1498,399,1782,115,-113,2020-02-20
56385,74675,4922,16169,2121,11864,1277,-1498,399,1782,115,-113,2020-02-20
56385,74675,4922,16169,2121,11864,1277,-1498,399,1782,115,-113,2020-02-20
56385,74675,4922,16169,2121,11864,1277,-1498,399,1782,115,-113,2020-02-20
56385,74675,5248,16169,2121,11977,,,,,,,2020-02-20
56385,74674,5248,16168,2121,11977,,,,,,,2020-02-20
56385,74674,5248,16168,2121,11977,,,,,,,2020-02-20
56384,74669,5248,16165,2120,11977,,,,,,,2020-02-20
56390,74667,5248,16157,2120,11977,,,,,,,2020-02-20
56391,74667,5248,16156,2120,11977,,,,,,,2020-02-20
56394,74667,5248,16153,2120,11977,,,,,,,2020-02-20
56398,74666,5248,16148,2120,11977,,,,,,,2020-02-20
56502,74663,5248,16041,2120,11977,,,,,,,2020-02-20
56503,74663,5248,16041,2119,11977,,,,,,,2020-02-20
56505,74662,5248,16038,2119,11977,,,,,,,2020-02-20
56515,74661,5248,16027,2119,11977,,,,,,,2020-02-20
56553,74658,5248,15986,2119,11977,,,,,,,2020-02-20
56557,74652,5248,15976,2119,11977,,,,,,,2020-02-20
56563,74650,5248,15969,2118,11977,,,,,,,2020-02-20
56564,74650,5248,15968,2118,11977,,,,,,,2020-02-20
56564,74649,5248,15967,2118,11977,,,,,,,2020-02-20
56561,74642,5248,15964,2117,11977,,,,,,,2020-02-20
56566,74642,5248,15959,2117,11977,,,,,,,2020-02-20
56562,74638,5248,15959,2117,11977,,,,,,,2020-02-20
57322,74289,5248,14958,2009,11977,,,,,,,2020-02-20
57337,74284,5248,14938,2009,11977,1185,-760,1756,2377,139,236,2020-02-19
57349,74284,5248,14926,2009,11977,1185,-748,1756,2365,139,236,2020-02-19
57381,74284,5248,14894,2009,11977,1185,-716,1756,2333,139,236,2020-02-19
57381,74284,5248,14894,2009,11977,1185,-716,1756,2333,139,236,2020-02-19
57391,74284,5248,14884,2009,11977,1185,-706,1756,2323,139,236,2020-02-19
57389,74282,5248,14884,2009,11977,1185,-708,1754,2323,139,236,2020-02-19
57390,74282,5248,14883,2009,11977,1185,-707,1754,2322,139,236,2020-02-19
57393,74282,5248,14880,2009,11977,1185,-704,1754,2319,139,236,2020-02-19
57396,74282,5248,14877,2009,11977,1185,-701,1754,2316,139,236,2020-02-19
57400,74282,5248,14873,2009,11977,1185,-697,1754,2312,139,236,2020-02-19
57465,74282,5248,14808,2009,11977,1185,-632,1754,2247,139,236,2020-02-19
57503,74282,5248,14770,2009,11977,1185,-594,1754,2209,139,236,2020-02-19
57507,74282,5248,14766,2009,11977,1185,-590,1754,2205,139,236,2020-02-19
57508,74282,5248,14765,2009,11977,1185,-589,1754,2204,139,236,2020-02-19
57514,74282,5248,14759,2009,11977,1185,-583,1754,2198,139,236,2020-02-19
57518,74282,5248,14755,2009,11977,1185,-579,1754,2194,139,236,2020-02-19
57525,74282,5248,14748,2009,11977,1185,-572,1754,2187,139,236,2020-02-19
57532,74282,5248,14741,2009,11977,1185,-565,1754,2180,139,236,2020-02-19
57531,74281,5248,14741,2009,11977,1185,-566,1753,2180,139,236,2020-02-19
57538,74281,5248,14734,2009,11977,1185,-559,1753,2173,139,236,2020-02-19
57541,74281,5248,14731,2009,11977,1185,-556,1753,2170,139,236,2020-02-19
57545,74281,5248,14727,2009,11977,1185,-552,1753,2166,139,236,2020-02-19
57550,74281,5248,14722,2009,11977,1185,-547,1753,2161,139,236,2020-02-19
57557,74281,5248,14715,2009,11977,1185,-540,1753,2154,139,236,2020-02-19
57569,74281,5248,14703,2009,11977,1185,-528,1753,2142,139,236,2020-02-19
57580,74281,5248,14692,2009,11977,1185,-517,1753,2131,139,236,2020-02-19
57589,74281,5248,14683,2009,11977,1185,-508,1753,2122,139,236,2020-02-19
57612,74281,5248,14660,2009,11977,1185,-485,1753,2099,139,236,2020-02-19
57613,74281,5248,14659,2009,11977,1185,-484,1753,2098,139,236,2020-02-19
57625,74281,5248,14647,2009,11977,1185,-472,1753,2086,139,236,2020-02-19
57644,74281,5248,14628,2009,11977,1185,-453,1753,2067,139,236,2020-02-19
57643,74280,5248,14628,2009,11977,1185,-454,1752,2067,139,236,2020-02-19
57665,74280,5248,14606,2009,11977,1185,-432,1752,2045,139,236,2020-02-19
57696,74280,5248,14575,2009,11977,1185,-401,1752,2014,139,236,2020-02-19
57700,74280,5248,14571,2009,11977,1185,-397,1752,2010,139,236,2020-02-19
57706,74280,5248,14565,2009,11977,1185,-391,1752,2004,139,236,2020-02-19
57712,74280,5248,14559,2009,11977,1185,-385,1752,1998,139,236,2020-02-19
57726,74280,5248,14545,2009,11977,1185,-371,1752,1984,139,236,2020-02-19
57740,74280,5248,14531,2009,11977,1185,-357,1752,1970,139,236,2020-02-19
57766,74280,5248,14505,2009,11977,1185,-331,1752,1944,139,236,2020-02-19
57771,74280,5248,14500,2009,11977,1185,-326,1752,1939,139,236,2020-02-19
57773,74280,5248,14498,2009,11977,1185,-324,1752,1937,139,236,2020-02-19
57786,74280,5248,14485,2009,11977,1185,-311,1752,1924,139,236,2020-02-19
57787,74280,5248,14485,2008,11977,1185,-310,1752,1924,138,236,2020-02-19
57790,74280,5248,14482,2008,11977,1185,-307,1752,1921,138,236,2020-02-19
57790,74280,5248,14482,2008,11977,1185,-307,1752,1921,138,236,2020-02-19
57812,74280,5248,14461,2007,11977,1185,-285,1752,1900,137,236,2020-02-19
57812,74280,5248,14461,2007,11977,1185,-285,1752,1900,137,236,2020-02-19
57885,74280,5248,14388,2007,11977,1185,-212,1752,1827,137,236,2020-02-19
57886,74280,5248,14388,2006,11977,1185,-211,1752,1827,136,236,2020-02-19
57885,74279,5248,14388,2006,11977,1185,-212,1751,1827,136,236,2020-02-19
57885,74279,5248,14388,2006,11977,1185,-212,1751,1827,136,236,2020-02-19
57885,74279,5248,14388,2006,11977,1185,-212,1751,1827,136,236,2020-02-19
57886,74279,5248,14387,2006,11977,1185,-211,1751,1826,136,236,2020-02-19
57886,74279,5248,14387,2006,11977,1185,-211,1751,1826,136,236,2020-02-19
57886,74279,5248,14387,2006,11977,1185,-211,1751,1826,136,236,2020-02-19
58022,74242,6242,14215,2005,11741,,,,,,,2020-02-19
58022,74242,6242,14215,2005,11741,,,,,,,2020-02-19
58017,74236,6242,14215,2004,11741,,,,,,,2020-02-19
58022,74234,6242,14208,2004,11741,,,,,,,2020-02-19
58021,74233,6242,14208,2004,11741,,,,,,,2020-02-19
58017,74229,6242,14208,2004,11741,,,,,,,2020-02-19
58016,74228,6242,14208,2004,11741,,,,,,,2020-02-19
58033,74226,6242,14189,2004,11741,,,,,,,2020-02-19
58033,74225,6242,14188,2004,11741,,,,,,,2020-02-19
57657,72532,6242,13003,1872,11741,1432,-348,1895,2143,100,1097,2020-02-18
57657,72532,6242,13003,1872,11741,1432,-348,1895,2143,100,1097,2020-02-18
57657,72532,6242,13003,1872,11741,1432,-348,1895,2143,100,1097,2020-02-18
57658,72532,6242,13002,1872,11741,1432,-347,1895,2142,100,1097,2020-02-18
57661,72532,6242,12999,1872,11741,1432,-344,1895,2139,100,1097,2020-02-18
57665,72532,6242,12995,1872,11741,1432,-340,1895,2135,100,1097,2020-02-18
57666,72533,6242,12995,1872,11741,1432,-339,1896,2135,100,1097,2020-02-18
57665,72532,6242,12995,1872,11741,1432,-340,1895,2135,100,1097,2020-02-18
57665,72532,6242,12995,1872,11741,1432,-340,1895,2135,100,1097,2020-02-18
57702,72531,6242,12957,1872,11741,1432,-303,1894,2097,100,1097,2020-02-18
57703,72531,6242,12957,1871,11741,1432,-302,1894,2097,99,1097,2020-02-18
57710,72531,6242,12950,1871,11741,1432,-295,1894,2090,99,1097,2020-02-18
57714,72531,6242,12946,1871,11741,1432,-291,1894,2086,99,1097,2020-02-18
57718,72531,6242,12942,1871,11741,1432,-287,1894,2082,99,1097,2020-02-18
57719,72531,6242,12941,1871,11741,1432,-286,1894,2081,99,1097,2020-02-18
57725,72531,6242,12935,1871,11741,1432,-280,1894,2075,99,1097,2020-02-18
57727,72531,6242,12933,1871,11741,1432,-278,1894,2073,99,1097,2020-02-18
57732,72531,6242,12928,1871,11741,1432,-273,1894,2068,99,1097,2020-02-18
57755,72531,6242,12905,1871,11741,1432,-250,1894,2045,99,1097,2020-02-18
57759,72531,6242,12901,1871,11741,1432,-246,1894,2041,99,1097,2020-02-18
57760,72531,6242,12900,1871,11741,1432,-245,1894,2040,99,1097,2020-02-18
57799,72531,6242,12861,1871,11741,1432,-206,1894,2001,99,1097,2020-02-18
57813,72531,6242,12847,1871,11741,1432,-192,1894,1987,99,1097,2020-02-18
57813,72531,6242,12847,1871,11741,1432,-192,1894,1987,99,1097,2020-02-18
57820,72531,6242,12840,1871,11741,1432,-185,1894,1980,99,1097,2020-02-18
57822,72531,6242,12838,1871,11741,1432,-183,1894,1978,99,1097,2020-02-18
57839,72531,6242,12821,1871,11741,1432,-166,1894,1961,99,1097,2020-02-18
57849,72531,6242,12811,1871,11741,1432,-156,1894,1951,99,1097,2020-02-18
57875,72531,6242,12785,1871,11741,1432,-130,1894,1925,99,1097,2020-02-18
57874,72530,6242,12785,1871,11741,1432,-131,1893,1925,99,1097,2020-02-18
57879,72530,6242,12781,1870,11741,1432,-126,1893,1921,98,1097,2020-02-18
57880,72530,6242,12780,1870,11741,1432,-125,1893,1920,98,1097,2020-02-18
57894,72530,6242,12766,1870,11741,1432,-111,1893,1906,98,1097,2020-02-18
57894,72530,6242,12766,1870,11741,1432,-111,1893,1906,98,1097,2020-02-18
57894,72530,6242,12766,1870,11741,1432,-111,1893,1906,98,1097,2020-02-18
57904,72530,6242,12756,1870,11741,1432,-101,1893,1896,98,1097,2020-02-18
57939,72530,6242,12721,1870,11741,1432,-66,1893,1861,98,1097,2020-02-18
57978,72530,6242,12682,1870,11741,1432,-27,1893,1822,98,1097,2020-02-18
57978,72530,6242,12682,1870,11741,1432,-27,1893,1822,98,1097,2020-02-18
57978,72530,6242,12682,1870,11741,1432,-27,1893,1822,98,1097,2020-02-18
57992,72530,6242,12668,1870,11741,1432,-13,1893,1808,98,1097,2020-02-18
58008,72530,6242,12652,1870,11741,1432,3,1893,1792,98,1097,2020-02-18
58036,72530,6242,12624,1870,11741,1432,31,1893,1764,98,1097,2020-02-18
58043,72530,6242,12617,1870,11741,1432,38,1893,1757,98,1097,2020-02-18
58043,72530,6242,12617,1870,11741,1432,38,1893,1757,98,1097,2020-02-18
58073,72530,6242,12587,1870,11741,1432,68,1893,1727,98,1097,2020-02-18
58073,72530,6242,12587,1870,11741,1432,68,1893,1727,98,1097,2020-02-18
58085,72528,6242,12573,1870,11741,1432,80,1891,1713,98,1097,2020-02-18
58085,72528,6242,12573,1870,11741,1432,80,1891,1713,98,1097,2020-02-18
58092,72528,6242,12566,1870,11741,1432,87,1891,1706,98,1097,2020-02-18
58092,72528,6242,12566,1870,11741,1432,87,1891,1706,98,1097,2020-02-18
58092,72528,6242,12566,1870,11741,1432,87,1891,1706,98,1097,2020-02-18
58092,72528,6242,12566,1870,11741,1432,87,1891,1706,98,1097,2020-02-18
58092,72528,6242,12566,1870,11741,1432,87,1891,1706,98,1097,2020-02-18
58097,72528,6242,12561,1870,11741,1432,92,1891,1701,98,1097,2020-02-18
58097,72528,6242,12561,1870,11741,1432,92,1891,1701,98,1097,2020-02-18
58097,72528,6242,12561,1870,11741,1432,92,1891,1701,98,469,2020-02-18
58126,72457,7264,12465,1866,10644,,,,,,,2020-02-18
58126,72457,7264,12465,1866,10644,,,,,,,2020-02-18
58127,72456,7264,12464,1865,10644,,,,,,,2020-02-18
58126,72455,7264,12464,1865,10644,,,,,,,2020-02-18
57581,70648,7264,11295,1772,10644,,,,,,,2020-02-18
57580,70647,7264,11295,1772,10644,,,,,,,2020-02-18
57580,70647,7264,11295,1772,10644,,,,,,,2020-02-18
57595,70647,7264,11280,1772,10644,,,,,,,2020-02-18
57593,70645,7264,11280,1772,10644,,,,,,,2020-02-18
57594,70644,7264,11278,1772,10644,1563,101,2060,1853,106,-628,2020-02-17
57592,70642,7264,11278,1772,10644,1563,99,2058,1853,106,-628,2020-02-17
57592,70642,7264,11278,1772,10644,1563,99,2058,1853,106,-628,2020-02-17
57593,70642,7264,11277,1772,10644,1563,100,2058,1852,106,-628,2020-02-17
57593,70641,7264,11276,1772,10644,1563,100,2057,1851,106,-628,2020-02-17
57593,70641,7264,11276,1772,10644,1563,100,2057,1851,106,-628,2020-02-17
57593,70641,7264,11276,1772,10644,1563,100,2057,1851,106,-628,2020-02-17
57590,70641,7264,11279,1772,10644,1563,97,2057,1854,106,-628,2020-02-17
57591,70642,7264,11279,1772,10644,1563,98,2058,1854,106,-628,2020-02-17
57591,70642,7264,11279,1772,10644,1563,98,2058,1854,106,-628,2020-02-17
57591,70642,7264,11279,1772,10644,1563,98,2058,1854,106,-628,2020-02-17
57592,70642,7264,11278,1772,10644,1563,99,2058,1853,106,-628,2020-02-17
57594,70641,7264,11275,1772,10644,1563,101,2057,1850,106,-628,2020-02-17
57597,70641,7264,11272,1772,10644,1563,104,2057,1847,106,-628,2020-02-17
57597,70641,7264,11272,1772,10644,1563,104,2057,1847,106,-628,2020-02-17
57605,70641,7264,11264,1772,10644,1563,112,2057,1839,106,-628,2020-02-17
57605,70641,7264,11264,1772,10644,1563,112,2057,1839,106,-628,2020-02-17
57617,70641,7264,11252,1772,10644,1563,124,2057,1827,106,-628,2020-02-17
