currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,seriousCount,suspectedIncr,currentConfirmedIncr,confirmedIncr,curedIncr,deadIncr,seriousIncr,updateTime
57617,70641,7264,11252,1772,10644,1563,124,2057,1827,106,-628,2020-02-17
57618,70641,7264,11251,1772,10644,1563,125,2057,1826,106,-628,2020-02-17
57665,70641,7264,11204,1772,10644,1563,172,2057,1779,106,-628,2020-02-17
57671,70641,7264,11198,1772,10644,1563,178,2057,1773,106,-628,2020-02-17
57702,70641,7264,11167,1772,10644,1563,209,2057,1742,106,-628,2020-02-17
57701,70640,7264,11167,1772,10644,1563,208,2056,1742,106,-628,2020-02-17
57704,70640,7264,11164,1772,10644,1563,211,2056,1739,106,-628,2020-02-17
57701,70640,7264,11167,1772,10644,1563,208,2056,1742,106,-628,2020-02-17
57705,70640,7264,11163,1772,10644,1563,212,2056,1738,106,-628,2020-02-17
57723,70640,7264,11145,1772,10644,1563,230,2056,1720,106,-628,2020-02-17
57793,70640,7264,11075,1772,10644,1563,300,2056,1650,106,-628,2020-02-17
57801,70640,7264,11067,1772,10644,1563,308,2056,1642,106,-628,2020-02-17
57803,70640,7264,11065,1772,10644,1563,310,2056,1640,106,-628,2020-02-17
57804,70640,7264,11064,1772,10644,1563,311,2056,1639,106,-628,2020-02-17
57803,70639,7264,11064,1772,10644,1563,310,2055,1639,106,-628,2020-02-17
57805,70639,7264,11062,1772,10644,1563,312,2055,1637,106,-628,2020-02-17
57818,70639,7264,11049,1772,10644,1563,325,2055,1624,106,-628,2020-02-17
57833,70639,7264,11034,1772,10644,1563,340,2055,1609,106,-628,2020-02-17
57842,70639,7264,11025,1772,10644,1563,349,2055,1600,106,-628,2020-02-17
57841,70638,7264,11025,1772,10644,1563,348,2054,1600,106,-628,2020-02-17
57841,70638,7264,11025,1772,10644,1563,348,2054,1600,106,-628,2020-02-17
57845,70638,7264,11021,1772,10644,1563,352,2054,1596,106,-628,2020-02-17
57887,70638,7264,10979,1772,10644,1563,394,2054,1554,106,-628,2020-02-17
57888,70638,7264,10978,1772,10644,1563,395,2054,1553,106,-628,2020-02-17
57889,70638,7264,10977,1772,10644,1563,396,2054,1552,106,-628,2020-02-17
57891,70638,7264,10975,1772,10644,1563,398,2054,1550,106,-628,2020-02-17
57892,70638,7264,10974,1772,10644,1563,399,2054,1549,106,-628,2020-02-17
57925,70638,7264,10941,1772,10644,1563,432,2054,1516,106,-628,2020-02-17
57936,70637,7264,10929,1772,10644,1563,443,2053,1504,106,-628,2020-02-17
57945,70637,7264,10920,1772,10644,1563,452,2053,1495,106,-628,2020-02-17
57944,70637,7264,10920,1773,10644,1563,451,2053,1495,107,-628,2020-02-17
57983,70637,7264,10881,1773,10644,1563,490,2053,1456,107,-628,2020-02-17
58002,70637,7264,10863,1772,10644,1563,509,2053,1438,106,-628,2020-02-17
58002,70637,7264,10863,1772,10644,1563,509,2053,1438,106,-628,2020-02-17
58001,70636,7264,10863,1772,10644,1563,508,2052,1438,106,-628,2020-02-17
58001,70636,7264,10863,1772,10644,1563,508,2052,1438,106,-628,2020-02-17
58001,70636,7264,10863,1772,10644,1563,508,2052,1438,106,-628,2020-02-17
58003,70635,7264,10860,1772,10644,1563,510,2051,1435,106,-628,2020-02-17
58003,70635,7264,10860,1772,10644,1563,510,2051,1435,106,-628,2020-02-17
58004,70635,7264,10859,1772,10644,1563,511,2051,1434,106,-628,2020-02-17
58010,70635,7264,10853,1772,10644,1563,517,2051,1428,106,-628,2020-02-17
58010,70635,7264,10853,1772,10644,1563,517,2051,1428,106,-628,2020-02-17
58044,70606,8228,10792,1770,11272,,,,,,,2020-02-17
58044,70606,8228,10792,1770,11272,,,,,,,2020-02-17
58043,70597,8228,10784,1770,11272,,,,,,,2020-02-17
58043,70586,8228,10773,1770,11272,,,,,,,2020-02-17
58031,70571,8228,10773,1767,11272,,,,,,,2020-02-17
58022,70557,8228,10768,1767,11272,,,,,,,2020-02-17
58019,70550,8228,10764,1767,11272,,,,,,,2020-02-17
58009,70537,8228,10761,1767,11272,,,,,,,2020-02-17
58009,70533,8228,10757,1767,11272,,,,,,,2020-02-17
57165,68595,8228,9763,1667,11272,1918,215,2020,1662,143,219,2020-02-16
57171,68595,8228,9757,1667,11272,1918,221,2020,1656,143,219,2020-02-16
57172,68595,8228,9756,1667,11272,1918,222,2020,1655,143,219,2020-02-16
57172,68595,8228,9756,1667,11272,1918,222,2020,1655,143,219,2020-02-16
57178,68595,8228,9750,1667,11272,1918,228,2020,1649,143,219,2020-02-16
57182,68595,8228,9746,1667,11272,1918,232,2020,1645,143,219,2020-02-16
57182,68595,8228,9746,1667,11272,1918,232,2020,1645,143,219,2020-02-16
57191,68595,8228,9737,1667,11272,1918,241,2020,1636,143,219,2020-02-16
57230,68595,8228,9698,1667,11272,1918,280,2020,1597,143,219,2020-02-16
57256,68594,8228,9671,1667,11272,1918,306,2019,1570,143,219,2020-02-16
57256,68594,8228,9671,1667,11272,1918,306,2019,1570,143,219,2020-02-16
57255,68592,8228,9671,1666,11272,1918,305,2017,1570,142,219,2020-02-16
57260,68592,8228,9666,1666,11272,1918,310,2017,1565,142,219,2020-02-16
57261,68592,8228,9665,1666,11272,1918,311,2017,1564,142,219,2020-02-16
57263,68592,8228,9663,1666,11272,1918,313,2017,1562,142,219,2020-02-16
57263,68592,8228,9663,1666,11272,1918,313,2017,1562,142,219,2020-02-16
57281,68592,8228,9645,1666,11272,1918,331,2017,1544,142,219,2020-02-16
57297,68592,8228,9629,1666,11272,1918,347,2017,1528,142,219,2020-02-16
57296,68591,8228,9629,1666,11272,1918,346,2016,1528,142,219,2020-02-16
57294,68589,8228,9629,1666,11272,1918,344,2014,1528,142,219,2020-02-16
57301,68589,8228,9622,1666,11272,1918,351,2014,1521,142,219,2020-02-16
57337,68589,8228,9586,1666,11272,1918,387,2014,1485,142,219,2020-02-16
57342,68589,8228,9581,1666,11272,1918,392,2014,1480,142,219,2020-02-16
57370,68589,8228,9553,1666,11272,1918,420,2014,1452,142,219,2020-02-16
57373,68589,8228,9550,1666,11272,1918,423,2014,1449,142,219,2020-02-16
57370,68586,8228,9550,1666,11272,1918,420,2011,1449,142,219,2020-02-16
57373,68586,8228,9547,1666,11272,1918,423,2011,1446,142,219,2020-02-16
57371,68584,8228,9547,1666,11272,1918,421,2009,1446,142,219,2020-02-16
57373,68584,8228,9545,1666,11272,1918,423,2009,1444,142,219,2020-02-16
57392,68584,8228,9526,1666,11272,1918,442,2009,1425,142,219,2020-02-16
57392,68584,8228,9526,1666,11272,1918,442,2009,1425,142,219,2020-02-16
57416,68584,8228,9502,1666,11272,1918,466,2009,1401,142,219,2020-02-16
57416,68584,8228,9502,1666,11272,1918,466,2009,1401,142,219,2020-02-16
56563,66581,8969,8494,1524,11053,2277,740,2649,1766,143,849,2020-02-15
56568,66581,8969,8489,1524,11053,2277,745,2649,1761,143,849,2020-02-15
56570,66581,8969,8487,1524,11053,2277,747,2649,1759,143,849,2020-02-15
56570,66581,8969,8487,1524,11053,2277,747,2649,1759,143,849,2020-02-15
56573,66580,8969,8483,1524,11053,2277,750,2648,1755,143,849,2020-02-15
56573,66580,8969,8483,1524,11053,2277,750,2648,1755,143,849,2020-02-15
56584,66580,8969,8472,1524,11053,2277,761,2648,1744,143,849,2020-02-15
56624,66580,8969,8432,1524,11053,2277,801,2648,1704,143,849,2020-02-15
56642,66580,8969,8414,1524,11053,2277,819,2648,1686,143,849,2020-02-15
56643,66580,8969,8413,1524,11053,2277,820,2648,1685,143,849,2020-02-15
56694,66580,8969,8362,1524,11053,2277,871,2648,1634,143,849,2020-02-15
56741,66580,8969,8315,1524,11053,2277,918,2648,1587,143,849,2020-02-15
56740,66579,8969,8315,1524,11053,2277,917,2647,1587,143,849,2020-02-15
56785,66579,8969,8270,1524,11053,2277,962,2647,1542,143,849,2020-02-15
56783,66577,8969,8270,1524,11053,2277,960,2645,1542,143,849,2020-02-15
56797,66577,8969,8256,1524,11053,2277,974,2645,1528,143,849,2020-02-15
56845,66577,8969,8208,1524,11053,2277,1022,2645,1480,143,849,2020-02-15
56847,66577,8969,8206,1524,11053,2277,1024,2645,1478,143,849,2020-02-15
56849,66577,8969,8204,1524,11053,2277,1026,2645,1476,143,849,2020-02-15
56853,66577,8969,8200,1524,11053,2277,1030,2645,1472,143,849,2020-02-15
56867,66576,8969,8185,1524,11053,2277,1044,2644,1457,143,849,2020-02-15
56868,66576,8969,8184,1524,11053,2277,1045,2644,1456,143,849,2020-02-15
56889,66576,8969,8163,1524,11053,2277,1066,2644,1435,143,849,2020-02-15
56889,66576,8969,8163,1524,11053,2277,1066,2644,1435,143,849,2020-02-15
56889,66576,8969,8163,1524,11053,2277,1066,2644,1435,143,849,2020-02-15
56934,66576,8969,8118,1524,11053,2277,1111,2644,1390,143,849,2020-02-15
56934,66576,8969,8118,1524,11053,2277,1111,2644,1390,143,849,2020-02-15
56934,66576,8969,8118,1524,11053,2277,1111,2644,1390,143,849,2020-02-15
56934,66576,8969,8118,1524,11053,2277,1111,2644,1390,143,849,2020-02-15
56934,66576,8969,8118,1524,11053,2277,1111,2644,1390,143,849,2020-02-15
56934,66576,8969,8118,1524,11053,2277,1111,2644,1390,143,849,2020-02-15
56940,66576,8969,8112,1524,11053,2277,1117,2644,1384,143,849,2020-02-15
56951,66576,8969,8101,1524,11053,2277,1128,2644,1373,143,849,2020-02-15
56951,66576,8969,8101,1524,11053,2277,1128,2644,1373,143,849,2020-02-15
56951,66576,8969,8101,1524,11053,2277,1128,2644,1373,143,849,2020-02-15
56951,66576,8969,8101,1524,11053,2277,1128,2644,1373,143,849,2020-02-15
56889,66390,10109,7980,1521,10204,,,,,,,2020-02-15
56889,66390,10109,7980,1521,10204,,,,,,,2020-02-15
56884,66384,10109,7979,1521,10204,,,,,,,2020-02-15
56876,66376,10109,7979,1521,10204,,,,,,,2020-02-15
55469,63956,10109,7105,1382,10204,,,,,,,2020-02-15
55477,63951,10109,7092,1382,10204,,,,,,,2020-02-15
55476,63950,10109,7092,1382,10204,2450,3543,5111,1446,122,2174,2020-02-14
55479,63948,10109,7087,1382,10204,2450,3546,5109,1441,122,2174,2020-02-14
55478,63947,10109,7087,1382,10204,2450,3545,5108,1441,122,2174,2020-02-14
55478,63947,10109,7087,1382,10204,2450,3545,5108,1441,122,2174,2020-02-14
55489,63947,10109,7076,1382,10204,2450,3556,5108,1430,122,2174,2020-02-14
55488,63946,10109,7076,1382,10204,2450,3555,5107,1430,122,2174,2020-02-14
55522,63946,10109,7042,1382,10204,2450,3589,5107,1396,122,2174,2020-02-14
55525,63946,10109,7039,1382,10204,2450,3592,5107,1393,122,2174,2020-02-14
55561,63946,10109,7003,1382,10204,2450,3628,5107,1357,122,2174,2020-02-14
55562,63946,10109,7002,1382,10204,2450,3629,5107,1356,122,2174,2020-02-14
55591,63946,10109,6973,1382,10204,2450,3658,5107,1327,122,2174,2020-02-14
55634,63946,10109,6930,1382,10204,2450,3701,5107,1284,122,2174,2020-02-14
55631,63943,10109,6930,1382,10204,2450,3698,5104,1284,122,2174,2020-02-14
55631,63940,10109,6928,1381,10204,2450,3698,5101,1282,121,2174,2020-02-14
55653,63940,10109,6906,1381,10204,2450,3720,5101,1260,121,2174,2020-02-14
55649,63936,10109,6906,1381,10204,2450,3716,5097,1260,121,2174,2020-02-14
55671,63936,10109,6884,1381,10204,2450,3738,5097,1238,121,2174,2020-02-14
55671,63936,10109,6884,1381,10204,2450,3738,5097,1238,121,2174,2020-02-14
55671,63936,10109,6884,1381,10204,2450,3738,5097,1238,121,2174,2020-02-14
55671,63936,10109,6884,1381,10204,2450,3738,5097,1238,121,2174,2020-02-14
55713,63936,10109,6842,1381,10204,2450,3780,5097,1196,121,2174,2020-02-14
55746,63936,10109,6809,1381,10204,2450,3813,5097,1163,121,2174,2020-02-14
55745,63935,10109,6809,1381,10204,2450,3812,5096,1163,121,2174,2020-02-14
55745,63935,10109,6809,1381,10204,2450,3812,5096,1163,121,2174,2020-02-14
55817,63932,10109,6734,1381,10204,2450,3884,5093,1088,121,2174,2020-02-14
55817,63932,10109,6734,1381,10204,2450,3884,5093,1088,121,2174,2020-02-14
55817,63932,10109,6734,1381,10204,2450,3884,5093,1088,121,2174,2020-02-14
55817,63932,10109,6734,1381,10204,2450,3884,5093,1088,121,2174,2020-02-14
55817,63932,10109,6734,1381,10204,2450,3884,5093,1088,121,2174,2020-02-14
55817,63932,10109,6734,1381,10204,2450,3884,5093,1088,121,2174,2020-02-14
55817,63932,10109,6734,1381,10204,2450,3884,5093,1088,121,2174,2020-02-14
55814,63929,10109,6734,1381,10204,2450,3881,5090,1088,121,2174,2020-02-14
55814,63929,10109,6734,1381,8030,2450,3881,5090,1088,121,0,2020-02-14
55814,63929,13435,6734,1381,8030,5776,3881,5090,1088,121,0,2020-02-14
55814,63929,13435,6734,1381,8030,5776,3881,5090,1088,121,0,2020-02-14
55548,63932,10109,7003,1381,10204,2450,3615,5093,1357,121,2174,2020-02-14
55548,63932,10109,7003,1381,10204,2450,3615,5093,1357,121,2174,2020-02-14
55548,63932,10109,7003,1381,10204,2450,3615,5093,1357,121,2174,2020-02-14
55545,63929,13435,7003,1381,8030,5776,3612,5090,1357,121,0,2020-02-14
55545,63929,13435,7003,1381,8030,5776,3612,5090,1357,121,0,2020-02-14
55545,63929,13435,7003,1381,8030,,,,,,,2020-02-14
55545,63929,13435,7003,1381,8030,,,,,,,2020-02-14
55545,63929,13435,7003,1381,8030,,,,,,,2020-02-14
55545,63929,13435,7003,1381,8030,,,,,,,2020-02-14
55437,63929,13435,7003,1489,8030,,,,,,,2020-02-14
55437,63929,13435,7003,1489,8030,,,,,,,2020-02-14
55431,63923,13435,7003,1489,8030,,,,,,,2020-02-14
55433,63922,13435,7000,1489,8030,,,,,,,2020-02-14
55446,63922,13435,6987,1489,8030,,,,,,,2020-02-14
55442,63918,13435,6987,1489,8030,,,,,,,2020-02-14
55442,63918,13435,6987,1489,8030,,,,,,,2020-02-14
55438,63913,13435,6986,1489,8030,,,,,,,2020-02-14
55435,63910,13435,6986,1489,8030,,,,,,,2020-02-14
55435,63910,13435,6986,1489,8030,,,,,,,2020-02-14
55421,63886,13435,6977,1488,8030,,,,,,,2020-02-14
55419,63866,13435,6959,1488,8030,,,,,,,2020-02-14
55412,63846,13435,6946,1488,8030,,,,,,,2020-02-14
55409,63836,13435,6939,1488,8030,,,,,,,2020-02-14
55396,63806,13435,6922,1488,8030,,,,,,,2020-02-14
55397,63791,13435,6907,1487,8030,,,,,,,2020-02-14
55374,63768,13435,6907,1487,8030,,,,,,,2020-02-14
55373,63767,13435,6907,1487,8030,,,,,,,2020-02-14
55362,63755,13435,6906,1487,8030,,,,,,,2020-02-14
55362,63753,13435,6904,1487,8030,,,,,,,2020-02-14
55357,63741,13435,6897,1487,8030,,,,,,,2020-02-14
55338,63714,13435,6891,1485,8030,,,,,,,2020-02-14
55338,63714,13435,6891,1485,8030,,,,,,,2020-02-14
55338,63714,13435,6891,1485,8030,,,,,,,2020-02-14
52346,59934,13435,6219,1369,8030,,,,,,,2020-02-14
52329,59916,13435,6218,1369,8030,,,,,,,2020-02-14
52326,59913,13435,6218,1369,8030,,,,,,,2020-02-14
52324,59911,13435,6218,1369,8030,,,,,,,2020-02-14
52321,59907,13435,6218,1368,8030,,,,,,,2020-02-14
52324,59907,13435,6215,1368,8030,2807,13452,15177,1471,254,-174,2020-02-14
52324,59907,13435,6215,1368,8030,2807,13452,15177,1471,254,-174,2020-02-14
52324,59907,13435,6215,1368,8030,2807,13452,15177,1471,254,-174,2020-02-14
52324,59907,13435,6215,1368,8030,2807,13452,15177,1471,254,-174,2020-02-13
52321,59904,13435,6215,1368,8030,2807,13449,15174,1471,254,-174,2020-02-13
52321,59904,13435,6215,1368,8030,2807,13449,15174,1471,254,-174,2020-02-13
52326,59904,13435,6210,1368,8030,2807,13454,15174,1466,254,-174,2020-02-13
52326,59904,13435,6210,1368,8030,2807,13454,15174,1466,254,-174,2020-02-13
52326,59904,13435,6210,1368,8030,2807,13454,15174,1466,254,-174,2020-02-13
52326,59904,13435,6210,1368,8030,2807,13454,15174,1466,254,-174,2020-02-13
52324,59902,13435,6210,1368,8030,2807,13452,15172,1466,254,-174,2020-02-13
52326,59902,13435,6208,1368,8030,2807,13454,15172,1464,254,-174,2020-02-13
52326,59902,13435,6208,1368,8030,2807,13454,15172,1464,254,-174,2020-02-13
52325,59901,13435,6208,1368,8030,2807,13453,15171,1464,254,-174,2020-02-13
52325,59901,13435,6208,1368,8030,2807,13453,15171,1464,254,-174,2020-02-13
52341,59901,13435,6192,1368,8030,2807,13469,15171,1448,254,-174,2020-02-13
52341,59901,13435,6192,1368,8030,2807,13469,15171,1448,254,-174,2020-02-13
52341,59901,13435,6192,1368,8030,2807,13469,15171,1448,254,-174,2020-02-13
52358,59901,13435,6175,1368,8030,2807,13486,15171,1431,254,-174,2020-02-13
52358,59901,13435,6175,1368,8030,2807,13486,15171,1431,254,-174,2020-02-13
52358,59901,13435,6175,1368,8030,2807,13486,15171,1431,254,-174,2020-02-13
52368,59901,13435,6165,1368,8030,2807,13496,15171,1421,254,-174,2020-02-13
52368,59901,13435,6165,1368,8030,2807,13496,15171,1421,254,-174,2020-02-13
52368,59901,13435,6165,1368,8030,2807,13496,15171,1421,254,-174,2020-02-13
52385,59901,13435,6148,1368,8030,2807,13513,15171,1404,254,-174,2020-02-13
52385,59901,13435,6148,1368,8030,2807,13513,15171,1404,254,-174,2020-02-13
52385,59901,13435,6148,1368,8030,2807,13513,15171,1404,254,-174,2020-02-13
52389,59901,13435,6144,1368,8030,2807,13517,15171,1400,254,-174,2020-02-13
52389,59901,13435,6144,1368,8030,2807,13517,15171,1400,254,-174,2020-02-13
52389,59901,13435,6144,1368,8030,2807,13517,15171,1400,254,-174,2020-02-13
52389,59901,13435,6144,1368,8030,2807,13517,15171,1400,254,-174,2020-02-13
52389,59901,13435,6144,1368,8030,2807,13517,15171,1400,254,-174,2020-02-13
52389,59901,13435,6144,1368,8030,2807,13517,15171,1400,254,-174,2020-02-13
52385,59901,13435,6148,1368,8030,2807,13513,15171,1404,254,-174,2020-02-13
52385,59901,13435,6148,1368,8030,2807,13513,15171,1404,254,-174,2020-02-13
52376,59901,13435,6157,1368,8030,2807,13504,15171,1413,254,-174,2020-02-13
52443,59901,13435,6090,1368,8030,2807,13571,15171,1346,254,-174,2020-02-13
52479,59901,13435,6054,1368,8030,2807,13607,15171,1310,254,-174,2020-02-13
52478,59900,13435,6054,1368,8030,2807,13606,15170,1310,254,-174,2020-02-13
52478,59900,13435,6054,1368,8030,2807,13606,15170,1310,254,-174,2020-02-13
52526,59900,13435,6006,1368,8030,2807,13654,15170,1262,254,-174,2020-02-13
52522,59896,13435,6006,1368,8030,2807,13650,15166,1262,254,-174,2020-02-13
52521,59895,16067,6006,1368,8204,,,,,,,2020-02-13
52521,59895,16067,6006,1368,8204,,,,,,,2020-02-13
52521,59895,16067,6006,1368,8204,,,,,,,2020-02-13
52521,59895,16067,6006,1368,8204,,,,,,,2020-02-13
52521,59895,16067,6006,1368,8204,,,,,,,2020-02-13
52521,59895,16067,6006,1368,8204,,,,,,,2020-02-13
52514,59888,16067,6006,1368,8204,,,,,,,2020-02-13
52514,59888,16067,6006,1368,8204,,,,,,,2020-02-13
52526,59888,16067,5994,1368,8204,,,,,,,2020-02-13
52523,59885,16067,5994,1368,8204,,,,,,,2020-02-13
52524,59885,16067,5993,1368,8204,,,,,,,2020-02-13
52529,59885,16067,5988,1368,8204,,,,,,,2020-02-13
52529,59885,16067,5988,1368,8204,,,,,,,2020-02-13
52527,59883,16067,5988,1368,8204,,,,,,,2020-02-13
52541,59883,16067,5974,1368,8204,,,,,,,2020-02-13
52565,59883,16067,5950,1368,8204,,,,,,,2020-02-13
52565,59883,16067,5950,1368,8204,,,,,,,2020-02-13
52565,59883,16067,5950,1368,8204,,,,,,,2020-02-13
52587,59883,16067,5928,1368,8204,,,,,,,2020-02-13
52587,59883,16067,5928,1368,8204,,,,,,,2020-02-13
52587,59883,16067,5928,1368,8204,,,,,,,2020-02-13
52587,59883,16067,5928,1368,8204,,,,,,,2020-02-13
52588,59883,16067,5928,1367,8204,,,,,,,2020-02-13
52594,59883,16067,5922,1367,8204,,,,,,,2020-02-13
52594,59883,16067,5922,1367,8204,,,,,,,2020-02-13
52593,59882,16067,5922,1367,8204,,,,,,,2020-02-13
52592,59881,16067,5922,1367,8204,,,,,,,2020-02-13
52590,59867,16067,5910,1367,8204,,,,,,,2020-02-13
52590,59867,16067,5910,1367,8204,,,,,,,2020-02-13
52586,59863,16067,5910,1367,8204,,,,,,,2020-02-13
52574,59841,16067,5901,1366,8204,,,,,,,2020-02-13
52574,59841,16067,5901,1366,8204,,,,,,,2020-02-13
52574,59841,16067,5901,1366,8204,,,,,,,2020-02-13
52574,59841,16067,5901,1366,8204,,,,,,,2020-02-13
52574,59841,16067,5901,1366,8204,,,,,,,2020-02-13
52575,59841,16067,5900,1366,8204,,,,,,,2020-02-13
52561,59819,16067,5892,1366,8204,,,,,,,2020-02-13
52555,59813,16067,5892,1366,8204,,,,,,,2020-02-13
52554,59812,16067,5892,1366,8204,,,,,,,2020-02-13
52543,59794,16067,5886,1365,8204,,,,,,,2020-02-13
52533,59766,16067,5868,1365,8204,,,,,,,2020-02-13
52532,59755,16067,5858,1365,8204,,,,,,,2020-02-13
52513,59734,16067,5857,1364,8204,,,,,,,2020-02-13
52490,59707,16067,5853,1364,8204,,,,,,,2020-02-13
52490,59707,16067,5853,1364,8204,,,,,,,2020-02-13
52484,59700,16067,5852,1364,8204,,,,,,,2020-02-13
52450,59651,16067,5839,1362,8204,,,,,,,2020-02-13
52450,59651,16067,5839,1362,8204,,,,,,,2020-02-13
52451,59650,16067,5838,1361,8204,,,,,,,2020-02-13
52438,59636,16067,5838,1360,8204,,,,,,,2020-02-13
52420,59617,16067,5838,1359,8204,,,,,,,2020-02-13
38577,44777,16067,5083,1117,8204,,,,,,,2020-02-13
38578,44776,16067,5081,1117,8204,,,,,,,2020-02-13
38584,44767,16067,5066,1117,8204,,,,,,,2020-02-13
38582,44765,16067,5066,1117,8204,3342,889,2057,1068,100,871,2020-02-13
38583,44765,16067,5066,1116,8204,3342,890,2057,1068,99,871,2020-02-13
38583,44765,16067,5066,1116,8204,3342,,2057,1068,99,871,2020-02-13
38583,44765,16067,5066,1116,8204,3342,,2057,1068,99,871,2020-02-13
,44765,16067,5066,1116,8204,3342,,2057,1068,99,871,2020-02-12
,44765,16067,5066,1116,8204,3342,,2057,1068,99,871,2020-02-12
,44765,16067,5066,1116,8204,3342,,2057,1068,99,871,2020-02-12
,44763,16067,5064,1116,8204,3342,,2055,1066,99,871,2020-02-12
,44763,16067,5064,1116,8204,3342,,2055,1066,99,871,2020-02-12
,44763,16067,5064,1116,8204,3342,,2055,1066,99,871,2020-02-12
,44763,16067,5034,1116,8204,3342,,2055,1036,99,871,2020-02-12
,44763,16067,5034,1115,8204,3342,,2055,1036,98,871,2020-02-12
,44763,16067,5034,1115,8204,3342,,2055,1036,98,871,2020-02-12
,44763,16067,5015,1115,8204,3342,,2055,1017,98,871,2020-02-12
,44763,16067,5007,1115,8204,3342,,2055,1009,98,871,2020-02-12
,44763,16067,5007,1115,8204,3342,,2055,1009,98,871,2020-02-12
,44763,16067,5007,1115,8204,3342,,2055,1009,98,871,2020-02-12
,44763,16067,5005,1115,8204,3342,,2055,1007,98,871,2020-02-12
,44763,16067,5005,1115,8204,3342,,2055,1007,98,871,2020-02-12
,44763,16067,4979,1115,8204,3342,,2055,981,98,871,2020-02-12
,44763,16067,4979,1115,8204,3342,,2055,981,98,871,2020-02-12
,44763,16067,4934,1115,8204,3342,,2055,936,98,871,2020-02-12
,44763,16067,4933,1115,8204,3342,,2055,935,98,871,2020-02-12
,44762,16067,4932,1115,8204,3342,,2054,934,98,871,2020-02-12
,44762,16067,4932,1115,8204,3342,,2054,934,98,871,2020-02-12
,44762,16067,4932,1115,8204,3342,,2054,934,98,871,2020-02-12
,44760,16067,4931,1115,8204,3342,,2052,933,98,871,2020-02-12
,44760,16067,4924,1115,8204,3342,,2052,926,98,871,2020-02-12
,44754,16067,4924,1115,8204,3342,,2046,926,98,871,2020-02-12
,44754,16067,4924,1115,8204,3342,,2046,926,98,871,2020-02-12
,44754,16067,4916,1115,8204,3342,,2046,918,98,871,2020-02-12
,44750,16067,4916,1115,8204,3342,,2042,918,98,871,2020-02-12
,44750,16067,4903,1115,8204,3342,,2042,905,98,871,2020-02-12
,44750,16067,4807,1115,8204,3342,,2042,809,98,871,2020-02-12
,44747,16067,4807,1115,8204,3342,,2039,809,98,871,2020-02-12
,44747,16067,4807,1115,8204,3342,,2039,809,98,871,2020-02-12
